Timestamp,Frame,Punches,Kicks,Visible_Joints,Stance,Avg_Joint_Angle,Movement_Speed,Head_X,Head_Y
12:28:46.701865,136,0,0,0,Unknown,0,0,0,0
12:28:46.701865,136,0,0,0,Unknown,0,0,0,0
12:28:46.701865,136,0,0,0,Unknown,0,0,0,0
12:28:47.236853,137,0,0,0,Unknown,0,0,0,0
12:28:47.236853,137,0,0,0,Unknown,0,0,0,0
12:28:47.236853,137,0,0,0,Unknown,0,0,0,0
12:28:47.767940,138,0,0,0,Unknown,0,0,0,0
12:28:47.767940,138,0,0,0,Unknown,0,0,0,0
12:28:48.145493,139,0,0,0,Unknown,0,0,0,0
12:28:48.145493,139,0,0,0,Unknown,0,0,0,0
12:28:48.472504,140,0,0,0,Unknown,0,0,0,0
12:28:48.798967,141,0,0,0,Unknown,0,0,0,0
12:28:48.798967,141,0,0,0,Unknown,0,0,0,0
12:28:48.798967,141,0,0,0,Unknown,0,0,0,0
12:28:49.231965,142,0,0,0,Unknown,0,0,0,0
12:28:49.581007,143,0,0,0,Unknown,0,0,0,0
12:28:49.581007,143,0,0,0,Unknown,0,0,0,0
12:28:49.681006,144,0,0,0,Unknown,0,0,0,0
12:28:49.761394,145,0,0,0,Unknown,0,0,0,0
12:28:49.761394,145,0,0,0,Unknown,0,0,0,0
12:28:49.856600,146,0,0,0,Unknown,0,0,0,0
12:28:49.934802,147,0,0,0,Unknown,0,0,0,0
12:28:50.028218,148,0,0,0,Unknown,0,0,0,0
12:28:50.121184,149,0,0,0,Unknown,0,0,0,0
12:28:50.215055,150,0,0,0,Unknown,0,0,0,0
12:28:50.309543,151,0,0,0,Unknown,0,0,0,0
12:28:50.404381,152,0,0,0,Unknown,0,0,0,0
12:28:50.495534,153,0,0,0,Unknown,0,0,0,0
12:28:50.590163,154,0,0,0,Unknown,0,0,0,0
12:28:50.682334,155,0,0,0,Unknown,0,0,0,0
12:28:50.792598,156,0,0,0,Unknown,0,0,0,0
12:28:50.887131,157,0,0,0,Unknown,0,0,0,0
12:28:50.964131,158,0,0,0,Unknown,0,0,0,0
12:28:51.042080,159,0,0,0,Unknown,0,0,0,0
12:28:51.136771,160,0,0,0,Unknown,0,0,0,0
12:28:51.136771,160,0,0,0,Unknown,0,0,0,0
12:28:51.245879,161,0,0,0,Unknown,0,0,0,0
12:28:51.325719,162,0,0,0,Unknown,0,0,0,0
12:28:51.325719,162,0,0,0,Unknown,0,0,0,0
12:28:51.421698,163,0,0,0,Unknown,0,0,0,0
12:28:51.421698,163,0,0,0,Unknown,0,0,0,0
12:28:51.515860,164,0,0,0,Unknown,0,0,0,0
12:28:51.515860,164,0,0,0,Unknown,0,0,0,0
12:28:51.515860,164,0,0,0,Unknown,0,0,0,0
12:28:51.627406,165,0,0,0,Unknown,0,0,0,0
12:28:51.627406,165,0,0,0,Unknown,0,0,0,0
12:28:51.627406,165,0,0,0,Unknown,0,0,0,0
12:28:51.627406,165,0,0,0,Unknown,0,0,0,0
12:28:51.755409,166,0,0,0,Unknown,0,0,0,0
12:28:51.755409,166,0,0,0,Unknown,0,0,0,0
12:28:51.849802,167,0,0,0,Unknown,0,0,0,0
12:28:51.849802,167,0,0,0,Unknown,0,0,0,0
12:28:51.849802,167,0,0,0,Unknown,0,0,0,0
12:28:51.961797,168,0,0,0,Unknown,0,0,0,0
12:28:51.961797,168,0,0,0,Unknown,0,0,0,0
12:28:51.961797,168,0,0,0,Unknown,0,0,0,0
12:28:52.072474,169,0,0,0,Unknown,0,0,0,0
12:28:52.072474,169,0,0,0,Unknown,0,0,0,0
12:28:52.180922,170,0,0,0,Unknown,0,0,0,0
12:28:52.180922,170,0,0,0,Unknown,0,0,0,0
12:28:52.180922,170,0,0,0,Unknown,0,0,0,0
12:28:52.180922,170,0,0,0,Unknown,0,0,0,0
12:28:52.306672,171,0,0,0,Unknown,0,0,0,0
12:28:52.306672,171,0,0,0,Unknown,0,0,0,0
12:28:52.306672,171,0,0,0,Unknown,0,0,0,0
12:28:52.416316,172,0,0,0,Unknown,0,0,0,0
12:28:52.416316,172,0,0,0,Unknown,0,0,0,0
12:28:52.416316,172,0,0,0,Unknown,0,0,0,0
12:28:52.538958,173,0,0,0,Unknown,0,0,0,0
12:28:52.538958,173,0,0,0,Unknown,0,0,0,0
12:28:52.632555,174,0,0,0,Unknown,0,0,0,0
12:28:52.632555,174,0,0,0,Unknown,0,0,0,0
12:28:52.632555,174,0,0,0,Unknown,0,0,0,0
12:28:52.742758,175,0,0,0,Unknown,0,0,0,0
12:28:52.742758,175,0,0,0,Unknown,0,0,0,0
12:28:52.837546,176,0,0,0,Unknown,0,0,0,0
12:28:52.837546,176,0,0,0,Unknown,0,0,0,0
12:28:52.837546,176,0,0,0,Unknown,0,0,0,0
12:28:52.947304,177,0,0,0,Unknown,0,0,0,0
12:28:52.947304,177,0,0,0,Unknown,0,0,0,0
12:28:53.040020,178,0,0,0,Unknown,0,0,0,0
12:28:53.040020,178,0,0,0,Unknown,0,0,0,0
12:28:53.134943,179,0,0,0,Unknown,0,0,0,0
12:28:53.134943,179,0,0,0,Unknown,0,0,0,0
12:28:53.245187,180,0,0,0,Unknown,0,0,0,0
12:28:53.323303,181,0,0,0,Unknown,0,0,0,0
12:28:53.323303,181,0,0,0,Unknown,0,0,0,0
12:28:53.432229,182,0,0,0,Unknown,0,0,0,0
12:28:53.432229,182,0,0,0,Unknown,0,0,0,0
12:28:53.432229,182,0,0,0,Unknown,0,0,0,0
12:28:53.556612,183,1,1,20,Orthodox,4.033119992735118,12.13723751209119,0.11465037614107132,0.3557393550872803
12:28:53.556612,183,1,1,20,Orthodox,4.033119992735118,12.13723751209119,0.11465037614107132,0.3557393550872803
12:28:53.556612,183,1,1,20,Orthodox,4.033119992735118,12.13723751209119,0.11465037614107132,0.3557393550872803
12:28:53.696659,184,0,0,0,Unknown,0,0,0,0
12:28:53.696659,184,0,0,0,Unknown,0,0,0,0
12:28:53.808015,185,0,0,0,Unknown,0,0,0,0
12:28:53.808015,185,0,0,0,Unknown,0,0,0,0
12:28:53.899669,186,0,0,0,Unknown,0,0,0,0
12:28:53.899669,186,0,0,0,Unknown,0,0,0,0
12:28:53.994225,187,0,0,0,Unknown,0,0,0,0
12:28:53.994225,187,0,0,0,Unknown,0,0,0,0
12:28:53.994225,187,0,0,0,Unknown,0,0,0,0
12:28:54.105828,188,0,0,0,Unknown,0,0,0,0
12:28:54.105828,188,0,0,0,Unknown,0,0,0,0
12:28:54.214935,189,0,0,0,Unknown,0,0,0,0
12:28:54.373619,191,0,0,0,Unknown,0,0,0,0
12:28:54.467331,192,0,0,0,Unknown,0,0,0,0
12:28:54.610573,194,0,0,0,Unknown,0,0,0,0
